id,user_id,date,total_events,total_duration_minutes,social_intensity_score,battery_score,AI_Insight,AI_Score_Explanation,Recovery_Suggestion
1570,Janet Carolyn_1570,2026-12-31,4,864,65.2,34.8,,,
1571,Janice Jennifer_1571,2026-12-31,4,1134,93.7,6.3,,,
1572,Kathy Lynn_1572,2026-12-31,4,954,104.7,-4.7,,,
1573,Lorraine Marie_1573,2026-12-31,4,912,77.6,22.4,,,
1574,Louise Roberta_1574,2026-12-31,4,1038,88.9,11.1,,,
1575,Marian Ruth_1575,2026-12-31,4,984,91.2,8.8,,,
1576,Peggy Wendy_1576,2026-12-31,4,1038,88.9,11.1,,,
1577,Suzanne Yvonne_1577,2026-12-31,4,966,85.3,14.7,,,
1578,Alice Connie_1578,2026-12-31,4,852,69.6,30.4,,,
1579,Anne Paula_1579,2026-12-31,4,906,82.3,17.7,,,
1580,Arlene Peggy_1580,2026-12-31,4,906,87.3,12.7,,,
1581,Clara Renee_1581,2026-12-31,4,1128,93.4,6.6,,,
1582,Cynthia Sarah_1582,2026-12-31,4,996,81.8,18.2,,,
1583,Doris Sherri_1583,2026-12-31,4,1020,88,12,,,
1584,Florence Suzanne_1584,2026-12-31,4,1098,91.9,8.1,,,
1585,Frances Ann_1585,2026-12-31,4,1122,108.1,-8.1,,,
1586,Lucy Jill_1586,2026-12-31,4,900,72,28,,,
1587,Martha Kathryn_1587,2026-12-31,4,858,79.9,20.1,,,
1588,Anna Rose_1588,2026-12-31,4,1086,86.3,13.7,,,
1589,Betty Tamara_1589,2026-12-31,4,894,81.7,18.3,,,
1590,Beverly Victoria_1590,2026-12-31,4,882,101.1,-1.1,,,
1591,Carla Cora_1591,2026-12-31,4,1056,89.8,10.2,,,
1592,Deborah Irene_1592,2026-12-31,4,984,86.2,13.8,,,
1593,Diana Rita_1593,2026-12-31,4,954,89.7,10.3,,,
1594,Gloria Sally_1594,2026-12-31,4,966,85.3,14.7,,,
1595,Jeanne Shannon_1595,2026-12-31,4,966,75.3,24.7,,,
1596,Jo Sheryl_1596,2026-12-31,4,1062,90.1,9.9,,,
1597,Josephine Stephanie_1597,2026-12-31,4,960,85,15,,,
1598,Julia Vicki_1598,2026-12-31,4,906,82.3,17.7,,,
1599,June Virginia_1599,2026-12-31,4,882,86.1,13.9,,,
1600,Laura Wanda_1600,2026-12-31,4,1002,87.1,12.9,,,
1601,Lynda Agnes_1601,2026-12-31,4,990,86.5,13.5,,,
1602,Margie Carla_1602,2026-12-31,4,1098,91.9,8.1,,,
1603,Pauline Cathy_1603,2026-12-31,4,912,82.6,17.4,,,
1604,Ruth Darla_1604,2026-12-31,4,1098,81.9,18.1,,,
1605,Sally Heidi_1605,2026-12-31,4,1050,99.5,0.5,,,
1606,Teresa Jacqueline_1606,2026-12-31,4,852,79.6,20.4,,,
1607,Vivian Jamie_1607,2026-12-31,4,948,84.4,15.6,,,
1608,Mary Jean_1608,2026-12-31,4,1086,96.3,3.7,,,
1609,Linda Julia_1609,2026-12-31,4,1104,92.2,7.8,,,
1610,Patricia Marlene_1610,2026-12-31,4,858,79.9,20.1,,,
1611,Susan Sheila_1611,2026-12-31,4,852,69.6,30.4,,,
1612,Barbara Sherry_1612,2026-12-31,4,1008,97.4,2.6,,,
1613,Carol Shirley_1613,2026-12-31,4,1074,100.7,-0.7,,,
1614,Kathleen Toni_1614,2026-12-31,4,1116,92.8,7.2,,,
1615,Sandra Tracy_1615,2026-12-31,4,1140,89,11,,,
1616,Margaret Anne_1616,2026-12-31,4,1068,95.4,4.6,,,
1617,Karen Beth_1617,2026-12-31,4,1002,82.1,17.9,,,
1618,Elizabeth Charlotte_1618,2026-12-31,4,1014,92.7,7.3,,,
1619,Sharon Cheri_1619,2026-12-31,4,1092,101.6,-1.6,,,
1620,Judith Elaine_1620,2026-12-31,4,924,83.2,16.8,,,
1621,Betty Elsie_1621,2026-12-31,4,852,74.6,25.4,,,
1622,Martha Evelyn_1622,2026-12-31,4,1092,91.6,8.4,,,
1623,Nancy Jeanette_1623,2026-12-31,4,1008,92.4,7.6,,,
1624,Cynthia Joyce_1624,2026-12-31,4,972,90.6,9.4,,,
1625,Dorothy Leslie_1625,2026-12-31,4,1098,96.9,3.1,,,
1626,Pamela Pam_1626,2026-12-31,4,900,72,28,,,
1627,Annie Pauline_1627,2026-12-31,4,900,67,33,,,
1628,Donna Rachel_1628,2026-12-31,4,948,79.4,20.6,,,
1629,Helen Vickie_1629,2026-12-31,4,1122,93.1,6.9,,,
1630,Janet Anita_1630,2026-12-31,4,942,79.1,20.9,,,
1631,Janice Annette_1631,2026-12-31,4,864,90.2,9.8,,,
1632,Anna Annie_1632,2026-12-31,4,1056,89.8,10.2,,,
1633,Carolyn Carrie_1633,2026-12-31,4,936,83.8,16.2,,,
1634,Cheryl Diana_1634,2026-12-31,4,876,75.8,24.2,,,
1635,Irene Doris_1635,2026-12-31,4,876,85.8,14.2,,,
1636,Jean Esther_1636,2026-12-31,4,1020,83,17,,,
1637,Alice Eva_1637,2026-12-31,4,984,76.2,23.8,,,
1638,Ann Gail_1638,2026-12-31,4,882,71.1,28.9,,,
1639,Beverly Gina_1639,2026-12-31,4,936,93.8,6.2,,,
1640,Christine Gladys_1640,2026-12-31,4,840,89,11,,,
1641,Diane Helen_1641,2026-12-31,4,852,89.6,10.4,,,
1642,Marilyn Jane_1642,2026-12-31,4,1056,99.8,0.2,,,
1643,Shirley Joann_1643,2026-12-31,4,936,93.8,6.2,,,
1644,Arlene Lorraine_1644,2026-12-31,4,900,87,13,,,
1645,Katherine Molly_1645,2026-12-31,4,894,71.7,28.3,,,
1646,Marie Nora_1646,2026-12-31,4,1008,87.4,12.6,,,
1647,Rita Veronica_1647,2026-12-31,4,1080,101,-1,,,
1648,Sophie Caroline_1648,2026-12-31,4,978,85.9,14.1,,,
1649,Virginia Dora_1649,2026-12-31,4,1008,97.4,2.6,,,
1650,Bonnie Dorothy_1650,2026-12-31,4,930,83.5,16.5,,,
1651,Christina Holly_1651,2026-12-31,4,858,74.9,25.1,,,
1652,Ellen Ida_1652,2026-12-31,4,1098,106.9,-6.9,,,
1653,Judy Jeannine_1653,2026-12-31,4,1140,89,11,,,
1654,Julie Joanne_1654,2026-12-31,4,1044,74.2,25.8,,,
1655,Laura Joy_1655,2026-12-31,4,1014,82.7,17.3,,,
1656,Lillian Karla_1656,2026-12-31,4,996,96.8,3.2,,,
1657,Lucy Loretta_1657,2026-12-31,4,1044,94.2,5.8,,,
1658,Colleen Maria_1658,2026-12-31,4,1122,103.1,-3.1,,,
1659,Doris Melody_1659,2026-12-31,4,942,99.1,0.9,,,
1660,Ethel Natalie_1660,2026-12-31,4,1044,89.2,10.8,,,
1661,Evelyn Ronda_1661,2026-12-31,4,882,71.1,28.9,,,
1662,Geraldine Ruby_1662,2026-12-31,4,1086,101.3,-1.3,,,
1663,Lorraine Sandy_1663,2026-12-31,4,1026,93.3,6.7,,,
1664,Lydia Susie_1664,2026-12-31,4,960,80,20,,,
1665,Paula Tanya_1665,2026-12-31,4,984,76.2,23.8,,,
1666,Roberta Vivian_1666,2026-12-31,4,852,79.6,20.4,,,
1667,Rose Amy_1667,2026-12-31,4,1080,91,9,,,
1668,Sarah Audrey_1668,2026-12-31,4,900,82,18,,,
1669,Bernice Bernadette_1669,2026-12-31,4,1062,85.1,14.9,,,
1670,Catherine Bertha_1670,2026-12-31,4,846,74.3,25.7,,,
1671,Delores Charlene_1671,2026-12-31,4,1098,86.9,13.1,,,
1672,Edith Deanna_1672,2026-12-31,4,990,91.5,8.5,,,
1673,Ella Dianna_1673,2026-12-31,4,870,80.5,19.5,,,
1674,Gail Dianne_1674,2026-12-31,4,1098,91.9,8.1,,,
1675,Gloria Frances_1675,2026-12-31,4,912,72.6,27.4,,,
1676,Joan Glenda_1676,2026-12-31,4,1014,87.7,12.3,,,
1677,Julia Hannah_1677,2026-12-31,4,1080,91,9,,,
1678,June Jackie_1678,2026-12-31,4,966,85.3,14.7,,,
1679,Kathryn Jo_1679,2026-12-31,4,1116,87.8,12.2,,,
1680,Lois Kristin_1680,2026-12-31,4,1020,88,12,,,
1681,Maria Lillian_1681,2026-12-31,4,924,78.2,21.8,,,
1682,Phyllis Lorena_1682,2026-12-31,4,966,85.3,14.7,,,
1683,Ruth Lucy_1683,2026-12-31,4,1134,93.7,6.3,,,
1684,Vera Maggie_1684,2026-12-31,4,864,65.2,34.8,,,
1685,Mary Marcella_1685,2026-12-31,4,996,81.8,18.2,,,
1686,Linda Marilyn_1686,2026-12-31,4,882,81.1,18.9,,,
1687,Susan Maureen_1687,2026-12-31,4,1014,87.7,12.3,,,
1688,Kathleen Melissa_1688,2026-12-31,4,936,73.8,26.2,,,
1689,Barbara Monica_1689,2026-12-31,4,1110,97.5,2.5,,,
1690,Nancy Nellie_1690,2026-12-31,4,1128,83.4,16.6,,,
1691,Patricia Nina_1691,2026-12-31,4,924,68.2,31.8,,,
1692,Karen Phyllis_1692,2026-12-31,4,846,74.3,25.7,,,
1693,Elizabeth Polly_1693,2026-12-31,4,1044,89.2,10.8,,,
1694,Margaret Sheri_1694,2026-12-31,4,960,85,15,,,
1695,Sharon Sophie_1695,2026-12-31,4,972,75.6,24.4,,,
1696,Donna Tammie_1696,2026-12-31,4,1116,92.8,7.2,,,
1697,Judith Terry_1697,2026-12-31,4,1008,82.4,17.6,,,
1698,Sandra Tracey_1698,2026-12-31,4,1092,91.6,8.4,,,
1699,Alice Vera_1699,2026-12-31,4,1104,92.2,7.8,,,
1700,Virginia Verna_1700,2026-12-31,4,960,80,20,,,
1701,Helen Vicky_1701,2026-12-31,4,1026,93.3,6.7,,,
1702,Marie Mary_1702,2026-12-31,4,1050,94.5,5.5,,,
1703,Annie Lisa_1703,2026-12-31,4,1068,90.4,9.6,,,
1704,Christine Linda_1704,2026-12-31,4,1038,88.9,11.1,,,
1705,Carol Sandra_1705,2026-12-31,4,960,80,20,,,
1706,Janice Karen_1706,2026-12-31,4,972,95.6,4.4,,,
1707,Joyce Donna_1707,2026-12-31,4,966,75.3,24.7,,,
1708,Judy Susan_1708,2026-12-31,4,1014,87.7,12.3,,,
1709,Ruth Teresa_1709,2026-12-31,4,948,79.4,20.6,,,
1710,Agnes Barbara_1710,2026-12-31,4,1134,93.7,6.3,,,
1711,Diana Deborah_1711,2026-12-31,4,894,71.7,28.3,,,
1712,Janet Sharon_1712,2026-12-31,4,1050,94.5,5.5,,,
1713,Deborah Lori_1713,2026-12-31,4,1110,97.5,2.5,,,
1714,Diane Patricia_1714,2026-12-31,4,948,84.4,15.6,,,
1715,Katherine Brenda_1715,2026-12-31,4,990,76.5,23.5,,,
1716,Sally Kimberly_1716,2026-12-31,4,1062,90.1,9.9,,,
1717,Betty Pamela_1717,2026-12-31,4,1128,103.4,-3.4,,,
1718,Catherine Cynthia_1718,2026-12-31,4,984,81.2,18.8,,,
1719,Cheryl Carol_1719,2026-12-31,4,840,94,6,,,
1720,Dorothy Denise_1720,2026-12-31,4,1002,97.1,2.9,,,
1721,Jean Kelly_1721,2026-12-31,4,918,87.9,12.1,,,
1722,Kathy Julie_1722,2026-12-31,4,1002,87.1,12.9,,,
1723,Lucy Debra_1723,2026-12-31,4,852,64.6,35.4,,,
1724,Martha Elizabeth_1724,2026-12-31,4,966,80.3,19.7,,,
1725,Pamela Cheryl_1725,2026-12-31,4,1074,85.7,14.3,,,
1726,Anna Kathleen_1726,2026-12-31,4,1062,90.1,9.9,,,
1727,Cynthia Laura_1727,2026-12-31,4,876,75.8,24.2,,,
1728,Lynda Kathy_1728,2026-12-31,4,906,77.3,22.7,,,
1729,Rose Tina_1729,2026-12-31,4,1038,78.9,21.1,,,
1730,Sarah Angela_1730,2026-12-31,4,1020,98,2,,,
1731,Theresa Robin_1731,2026-12-31,4,1008,82.4,17.6,,,
1732,Vera Christine_1732,2026-12-31,4,1056,104.8,-4.8,,,
1733,Carolyn Leslie_1733,2026-12-31,4,966,90.3,9.7,,,
1734,Kathryn Margaret_1734,2026-12-31,4,1098,91.9,8.1,,,
1735,Laura Martha_1735,2026-12-31,4,858,69.9,30.1,,,
1736,Rita Michelle_1736,2026-12-31,4,960,80,20,,,
1737,Shirley Nancy_1737,2026-12-31,4,876,80.8,19.2,,,
1738,Sophie Rebecca_1738,2026-12-31,4,1014,92.7,7.3,,,
1739,Vicki Theresa_1739,2026-12-31,4,1068,85.4,14.6,,,
1740,Beverly Diane_1740,2026-12-31,4,942,84.1,15.9,,,
1741,Brenda Jennifer_1741,2026-12-31,4,1020,103,-3,,,
1742,Charlene Catherine_1742,2026-12-31,4,1032,83.6,16.4,,,
1743,Elaine Janet_1743,2026-12-31,4,978,90.9,9.1,,,
1744,Frances Valerie_1744,2026-12-31,4,858,79.9,20.1,,,
1745,Jacqueline Diana_1745,2026-12-31,4,870,85.5,14.5,,,
1746,Jeanne Alice_1746,2026-12-31,4,882,76.1,23.9,,,
1747,Jo Debbie_1747,2026-12-31,4,1056,99.8,0.2,,,
1748,Lois Sheila_1748,2026-12-31,4,972,85.6,14.4,,,
1749,Phyllis Darlene_1749,2026-12-31,4,1104,92.2,7.8,,,
1750,Robin Kim_1750,2026-12-31,4,852,74.6,25.4,,,
1751,Ann Tracy_1751,2026-12-31,4,858,69.9,30.1,,,
1752,Anne Katherine_1752,2026-12-31,4,960,85,15,,,
1753,Bonnie Michele_1753,2026-12-31,4,990,71.5,28.5,,,
1754,Caroline Ruth_1754,2026-12-31,4,1122,93.1,6.9,,,
1755,Charlotte Anna_1755,2026-12-31,4,978,85.9,14.1,,,
1756,Eleanor Carolyn_1756,2026-12-31,4,870,75.5,24.5,,,
1757,Elsie Connie_1757,2026-12-31,4,1026,78.3,21.7,,,
1758,Esther Dawn_1758,2026-12-31,4,918,82.9,17.1,,,
1759,Eva Joan_1759,2026-12-31,4,990,81.5,18.5,,,
1760,Florence Tammy_1760,2026-12-31,4,990,91.5,8.5,,,
1761,Irene Annette_1761,2026-12-31,4,1080,96,4,,,
1762,Julie Carla_1762,2026-12-31,4,906,72.3,27.7,,,
1763,Loretta Cindy_1763,2026-12-31,4,906,92.3,7.7,,,
1764,Louise Heidi_1764,2026-12-31,4,894,86.7,13.3,,,
1765,Lucille Janice_1765,2026-12-31,4,1098,81.9,18.1,,,
1766,Lynne Rhonda_1766,2026-12-31,4,924,78.2,21.8,,,
1767,Marilyn Rose_1767,2026-12-31,4,1134,83.7,16.3,,,
1768,Norma Sherry_1768,2026-12-31,4,888,86.4,13.6,,,
1769,Rebecca Judy_1769,2026-12-31,4,1020,98,2,,,
1770,Teresa Laurie_1770,2026-12-31,4,858,89.9,10.1,,,
1771,Terry Terri_1771,2026-12-31,4,858,89.9,10.1,,,
1772,Toni Wendy_1772,2026-12-31,4,918,72.9,27.1,,,
1773,Mary Ann_1773,2026-12-31,4,1092,86.6,13.4,,,
1774,Linda Becky_1774,2026-12-31,4,972,80.6,19.4,,,
1775,Barbara Charlene_1775,2026-12-31,4,948,69.4,30.6,,,
1776,Patricia Colleen_1776,2026-12-31,4,1086,81.3,18.7,,,
1777,Susan Deanna_1777,2026-12-31,4,1038,93.9,6.1,,,
1778,Margaret Dorothy_1778,2026-12-31,4,1026,93.3,6.7,,,
1779,Kathleen Evelyn_1779,2026-12-31,4,1044,84.2,15.8,,,
1780,Donna Gina_1780,2026-12-31,4,1122,98.1,1.9,,,
1781,Karen Maria_1781,2026-12-31,4,942,69.1,30.9,,,
1782,Sharon Monica_1782,2026-12-31,4,1116,92.8,7.2,,,
1783,Carol Sherri_1783,2026-12-31,4,882,86.1,13.9,,,
1784,Elizabeth Shirley_1784,2026-12-31,4,1056,94.8,5.2,,,
1785,Nancy Suzanne_1785,2026-12-31,4,900,72,28,,,
1786,Cynthia Beverly_1786,2026-12-31,4,1116,92.8,7.2,,,
1787,Janet Bonnie_1787,2026-12-31,4,876,75.8,24.2,,,
1788,Cheryl Carrie_1788,2026-12-31,4,864,80.2,19.8,,,
1789,Sandra Gail_1789,2026-12-31,4,858,89.9,10.1,,,
1790,Pamela Helen_1790,2026-12-31,4,1140,99,1,,,
1791,Dorothy Jacqueline_1791,2026-12-31,4,936,78.8,21.2,,,
1792,Frances Kathryn_1792,2026-12-31,4,1068,105.4,-5.4,,,
1793,Judy Lucy_1793,2026-12-31,4,1092,106.6,-6.6,,,
1794,Ruth Shannon_1794,2026-12-31,4,960,80,20,,,
1795,Judith Tamara_1795,2026-12-31,4,864,75.2,24.8,,,
1796,Marie Andrea_1796,2026-12-31,4,1056,104.8,-4.8,,,
1797,Shirley Betty_1797,2026-12-31,4,894,81.7,18.3,,,
1798,Theresa Holly_1798,2026-12-31,4,924,88.2,11.8,,,
1799,Betty Jackie_1799,2026-12-31,4,1086,86.3,13.7,,,
1800,Catherine Marlene_1800,2026-12-31,4,846,84.3,15.7,,,
1801,Diane Phyllis_1801,2026-12-31,4,1008,87.4,12.6,,,
1802,Gloria Sarah_1802,2026-12-31,4,1026,88.3,11.7,,,
1803,Marilyn Stacey_1803,2026-12-31,4,936,83.8,16.2,,,
1804,Virginia Yvonne_1804,2026-12-31,4,864,80.2,19.8,,,
1805,Deborah Anita_1805,2026-12-31,4,1002,97.1,2.9,,,
1806,Janice Audrey_1806,2026-12-31,4,846,74.3,25.7,,,
1807,Kathryn Della_1807,2026-12-31,4,1104,87.2,12.8,,,
1808,Martha Eileen_1808,2026-12-31,4,1140,99,1,,,
1809,Alice Eva_1809,2026-12-31,4,990,81.5,18.5,,,
1810,Bonnie Florence_1810,2026-12-31,4,990,71.5,28.5,,,
1811,Carolyn Jane_1811,2026-12-31,4,984,71.2,28.8,,,
1812,Christine Jean_1812,2026-12-31,4,1116,107.8,-7.8,,,
1813,Jo Joann_1813,2026-12-31,4,978,90.9,9.1,,,
1814,Katherine Julia_1814,2026-12-31,4,1002,92.1,7.9,,,
1815,Ellen Lena_1815,2026-12-31,4,1044,89.2,10.8,,,
1816,Paula Lynn_1816,2026-12-31,4,870,80.5,19.5,,,
1817,Rebecca Marilyn_1817,2026-12-31,4,1116,97.8,2.2,,,
1818,Rita Melissa_1818,2026-12-31,4,948,84.4,15.6,,,
1819,Vicki Molly_1819,2026-12-31,4,1086,81.3,18.7,,,
1820,Anna Peggy_1820,2026-12-31,4,1098,86.9,13.1,,,
1821,Arlene Renee_1821,2026-12-31,4,1104,92.2,7.8,,,
1822,Brenda Stephanie_1822,2026-12-31,4,1110,97.5,2.5,,,
1823,Charlotte Veronica_1823,2026-12-31,4,888,91.4,8.6,,,
1824,Evelyn Vicki_1824,2026-12-31,4,954,89.7,10.3,,,
1825,Jane Wanda_1825,2026-12-31,4,1020,93,7,,,
1826,Jeanne Amy_1826,2026-12-31,4,1122,98.1,1.9,,,
1827,Julia Arlene_1827,2026-12-31,4,1098,81.9,18.1,,,
1828,Laura Charlotte_1828,2026-12-31,4,984,91.2,8.8,,,
1829,Lucy Christina_1829,2026-12-31,4,1062,80.1,19.9,,,
1830,Pauline Dianna_1830,2026-12-31,4,1134,83.7,16.3,,,
1831,Peggy Doris_1831,2026-12-31,4,942,89.1,10.9,,,
1832,Sally Elena_1832,2026-12-31,4,930,73.5,26.5,,,
1833,Ann Esther_1833,2026-12-31,4,846,74.3,25.7,,,
1834,Bernice Marie_1834,2026-12-31,4,1008,82.4,17.6,,,
1835,Grace Melanie_1835,2026-12-31,4,1026,93.3,6.7,,,
1836,Jean Nora_1836,2026-12-31,4,1092,101.6,-1.6,,,
1837,Joan Paula_1837,2026-12-31,4,1056,79.8,20.2,,,
1838,Maureen Robyn_1838,2026-12-31,4,1044,74.2,25.8,,,
1839,Rose Sally_1839,2026-12-31,4,906,87.3,12.7,,,
1840,Sherry Stacy_1840,2026-12-31,4,1068,85.4,14.6,,,
1841,Teresa Trudy_1841,2026-12-31,4,858,79.9,20.1,,,
1842,Edith Cecelia_1842,2026-12-31,4,1062,75.1,24.9,,,
1843,Eileen Dana_1843,2026-12-31,4,1128,93.4,6.6,,,
1844,Jacqueline Grace_1844,2026-12-31,4,1026,83.3,16.7,,,
1845,Josephine Jennie_1845,2026-12-31,4,858,74.9,25.1,,,
1846,Joyce Jill_1846,2026-12-31,4,1044,99.2,0.8,,,
1847,Lynn Joy_1847,2026-12-31,4,1056,89.8,10.2,,,
1848,Sarah Juanita_1848,2026-12-31,4,1020,83,17,,,
1849,Sophie June_1849,2026-12-31,4,1068,80.4,19.6,,,
1850,Colleen Kay_1850,2026-12-31,4,924,83.2,16.8,,,
1851,Constance Lucille_1851,2026-12-31,4,1140,84,16,,,
1852,Darlene Melody_1852,2026-12-31,4,1062,95.1,4.9,,,
1853,Elsie Pam_1853,2026-12-31,4,1074,80.7,19.3,,,
1854,Emily Roberta_1854,2026-12-31,4,924,88.2,11.8,,,
1855,Gail Ronda_1855,2026-12-31,4,894,86.7,13.3,,,
1856,Geraldine Sandy_1856,2026-12-31,4,1002,97.1,2.9,,,
1857,Helen Sheri_1857,2026-12-31,4,936,78.8,21.2,,,
1858,Jennifer Terry_1858,2026-12-31,4,882,86.1,13.9,,,
1859,June Vera_1859,2026-12-31,4,900,72,28,,,
1860,Kathy Virginia_1860,2026-12-31,4,1074,105.7,-5.7,,,
1861,Laurie Wilma_1861,2026-12-31,4,1080,101,-1,,,
1862,Lillian Anne_1862,2026-12-31,4,846,69.3,30.7,,,
1863,Lois Annie_1863,2026-12-31,4,1086,91.3,8.7,,,
1864,Marcia April_1864,2026-12-31,4,1020,83,17,,,
1865,Rachel Bertha_1865,2026-12-31,4,930,93.5,6.5,,,
1866,Regina Bessie_1866,2026-12-31,4,990,81.5,18.5,,,
1867,Roberta Cathy_1867,2026-12-31,4,1134,93.7,6.3,,,
1868,Rosemary Doreen_1868,2026-12-31,4,1014,92.7,7.3,,,
1869,Sheila Ellen_1869,2026-12-31,4,1098,91.9,8.1,,,
1870,Linda Ethel_1870,2026-12-31,4,846,69.3,30.7,,,
1871,Mary Geraldine_1871,2026-12-31,4,1062,95.1,4.9,,,
1872,Susan Gertrude_1872,2026-12-31,4,1032,83.6,16.4,,,
1873,Patricia Glenda_1873,2026-12-31,4,936,93.8,6.2,,,
1874,Barbara Heather_1874,2026-12-31,4,906,87.3,12.7,,,
1875,Kathleen Jessica_1875,2026-12-31,4,1092,101.6,-1.6,,,
1876,Sandra Jodi_1876,2026-12-31,4,882,76.1,23.9,,,
1877,Margaret Jody_1877,2026-12-31,4,1104,77.2,22.8,,,
1878,Carol Joni_1878,2026-12-31,4,948,74.4,25.6,,,
1879,Elizabeth Judith_1879,2026-12-31,4,882,86.1,13.9,,,
1880,Nancy Kelley_1880,2026-12-31,4,888,86.4,13.6,,,
1881,Debra Kristine_1881,2026-12-31,4,930,88.5,11.5,,,
1882,Deborah Loretta_1882,2026-12-31,4,1056,94.8,5.2,,,
1883,Martha Lorraine_1883,2026-12-31,4,960,75,25,,,
1884,Pamela Lorrie_1884,2026-12-31,4,1014,82.7,17.3,,,
1885,Catherine Marcia_1885,2026-12-31,4,1122,108.1,-8.1,,,
1886,Ruth Margie_1886,2026-12-31,4,924,93.2,6.8,,,
1887,Cynthia Melinda_1887,2026-12-31,4,924,78.2,21.8,,,
1888,Janice Minnie_1888,2026-12-31,4,1134,98.7,1.3,,,
1889,Sharon Norma_1889,2026-12-31,4,864,85.2,14.8,,,
1890,Janet Patty_1890,2026-12-31,4,1002,92.1,7.9,,,
1891,Cheryl Pauline_1891,2026-12-31,4,1134,93.7,6.3,,,
1892,Karen Rita_1892,2026-12-31,4,978,75.9,24.1,,,
1893,Diane Sara_1893,2026-12-31,4,888,96.4,3.6,,,
1894,Alice Shelley_1894,2026-12-31,4,876,75.8,24.2,,,
1895,Betty Shelly_1895,2026-12-31,4,1134,98.7,1.3,,,
1896,Christine Sylvia_1896,2026-12-31,4,984,81.2,18.8,,,
1897,Judy Tanya_1897,2026-12-31,4,1026,93.3,6.7,,,
1898,Katherine Vickie_1898,2026-12-31,4,942,99.1,0.9,,,
1899,Shirley Mary_1899,2026-12-31,4,996,86.8,13.2,,,
1900,Donna Lisa_1900,2026-12-31,4,918,77.9,22.1,,,
1901,Helen Susan_1901,2026-12-31,4,852,74.6,25.4,,,
1902,Marilyn Karen_1902,2026-12-31,4,852,74.6,25.4,,,
1903,Jane Patricia_1903,2026-12-31,4,1044,94.2,5.8,,,
1904,Virginia Brenda_1904,2026-12-31,4,1128,83.4,16.6,,,
1905,Doris Donna_1905,2026-12-31,4,996,91.8,8.2,,,
1906,Gail Kimberly_1906,2026-12-31,4,1086,96.3,3.7,,,
1907,Judith Sandra_1907,2026-12-31,4,1128,103.4,-3.4,,,
1908,Kathy Elizabeth_1908,2026-12-31,4,864,70.2,29.8,,,
1909,Marie Linda_1909,2026-12-31,4,1140,99,1,,,
1910,Rebecca Cynthia_1910,2026-12-31,4,870,75.5,24.5,,,
1911,Carolyn Teresa_1911,2026-12-31,4,864,80.2,19.8,,,
1912,Esther Deborah_1912,2026-12-31,4,876,85.8,14.2,,,
1913,Frances Sharon_1913,2026-12-31,4,870,70.5,29.5,,,
1914,Jean Cheryl_1914,2026-12-31,4,1074,95.7,4.3,,,
1915,Joyce Michelle_1915,2026-12-31,4,1068,90.4,9.6,,,
1916,Julia Laura_1916,2026-12-31,4,984,86.2,13.8,,,
1917,Ann Lori_1917,2026-12-31,4,984,96.2,3.8,,,
1918,Beverly Denise_1918,2026-12-31,4,936,73.8,26.2,,,
1919,Dorothy Kelly_1919,2026-12-31,4,858,74.9,25.1,,,
1920,Laura Theresa_1920,2026-12-31,4,1080,86,14,,,
1921,Lynn Barbara_1921,2026-12-31,4,966,85.3,14.7,,,
1922,Roberta Cindy_1922,2026-12-31,4,924,78.2,21.8,,,
1923,Teresa Pamela_1923,2026-12-31,4,1074,85.7,14.3,,,
1924,Theresa Carol_1924,2026-12-31,4,966,80.3,19.7,,,
1925,Darlene Julie_1925,2026-12-31,4,846,79.3,20.7,,,
1926,Evelyn Angela_1926,2026-12-31,4,1044,99.2,0.8,,,
1927,Joan Christine_1927,2026-12-31,4,930,78.5,21.5,,,
1928,Karla Kathleen_1928,2026-12-31,4,1134,103.7,-3.7,,,
1929,Pauline Margaret_1929,2026-12-31,4,1116,97.8,2.2,,,
1930,Vicki Rebecca_1930,2026-12-31,4,840,69,31,,,
1931,Anna Tina_1931,2026-12-31,4,1128,93.4,6.6,,,
1932,Brenda Dawn_1932,2026-12-31,4,1128,93.4,6.6,,,
1933,Denise Diane_1933,2026-12-31,4,954,89.7,10.3,,,
1934,Diana Katherine_1934,2026-12-31,4,876,65.8,34.2,,,
1935,Kathryn Nancy_1935,2026-12-31,4,900,92,8,,,
1936,Peggy Martha_1936,2026-12-31,4,972,85.6,14.4,,,
1937,Rita Rhonda_1937,2026-12-31,4,864,80.2,19.8,,,
1938,Sally Diana_1938,2026-12-31,4,984,81.2,18.8,,,
1939,Valerie Janet_1939,2026-12-31,4,1086,86.3,13.7,,,
1940,Agnes Jennifer_1940,2026-12-31,4,936,78.8,21.2,,,
1941,Arlene Kathy_1941,2026-12-31,4,948,94.4,5.6,,,
1942,Carrie Kim_1942,2026-12-31,4,1134,98.7,1.3,,,
1943,Ellen Paula_1943,2026-12-31,4,924,78.2,21.8,,,
1944,Gloria Tammy_1944,2026-12-31,4,1050,84.5,15.5,,,
1945,Joanne Darlene_1945,2026-12-31,4,906,82.3,17.7,,,
1946,Marlene Debra_1946,2026-12-31,4,1104,107.2,-7.2,,,
1947,Rose Leslie_1947,2026-12-31,4,954,84.7,15.3,,,
1948,Sheila Robin_1948,2026-12-31,4,852,74.6,25.4,,,
1949,Sophie Catherine_1949,2026-12-31,4,930,88.5,11.5,,,
1950,Victoria Debbie_1950,2026-12-31,4,882,81.1,18.9,,,
