id,user_id,date,total_duration_minutes,social_intensity_score,battery_score,user_name,user_number,day_of_week,month,month_name,week,is_exhausted,is_low_battery,is_high_battery,battery_category,intensity_group
199,irpandi kurniawan_199,2026-03-01,1122,98.1,1.9,irpandi kurniawan,199,Sunday,3,March,9,False,True,False,Low,85-100 (Tinggi)
200,kurniawan eka putra_200,2026-03-01,876,80.8,19.2,kurniawan eka putra,200,Sunday,3,March,9,False,True,False,Low,70-85
201,muhammad asri wisnu wardana_201,2026-03-01,876,85.8,14.2,muhammad asri wisnu wardana,201,Sunday,3,March,9,False,True,False,Low,85-100 (Tinggi)
202,muhammad audi reza islami_202,2026-03-02,840,84.0,16.0,muhammad audi reza islami,202,Monday,3,March,10,False,True,False,Low,70-85
203,muhammad azmeer_203,2026-03-02,996,96.8,3.2,muhammad azmeer,203,Monday,3,March,10,False,True,False,Low,85-100 (Tinggi)
204,muhammad thoha_204,2026-03-02,1068,90.4,9.6,muhammad thoha,204,Monday,3,March,10,False,True,False,Low,85-100 (Tinggi)
205,novi gustiana_205,2026-03-02,1050,94.5,5.5,novi gustiana,205,Monday,3,March,10,False,True,False,Low,85-100 (Tinggi)
206,novia kumala sari_206,2026-03-03,1074,95.7,4.3,novia kumala sari,206,Tuesday,3,March,10,False,True,False,Low,85-100 (Tinggi)
207,padli nofrizal_207,2026-03-03,1014,77.7,22.3,padli nofrizal,207,Tuesday,3,March,10,False,False,False,Medium,70-85
208,putri wahyuni_208,2026-03-03,840,79.0,21.0,putri wahyuni,208,Tuesday,3,March,10,False,False,False,Medium,70-85
209,rahmat hidayat_209,2026-03-03,960,85.0,15.0,rahmat hidayat,209,Tuesday,3,March,10,False,True,False,Low,70-85
210,rahmi andreni_210,2026-03-03,906,92.3,7.7,rahmi andreni,210,Tuesday,3,March,10,False,True,False,Low,85-100 (Tinggi)
211,rian aries fani_211,2026-03-04,876,80.8,19.2,rian aries fani,211,Wednesday,3,March,10,False,True,False,Low,70-85
212,riandi selvi_212,2026-03-04,894,81.7,18.3,riandi selvi,212,Wednesday,3,March,10,False,True,False,Low,70-85
213,rianto_213,2026-03-04,960,85.0,15.0,rianto,213,Wednesday,3,March,10,False,True,False,Low,70-85
214,ridha ulva_214,2026-03-04,882,76.1,23.9,ridha ulva,214,Wednesday,3,March,10,False,False,False,Medium,70-85
215,rizqi wahyuningsih_215,2026-03-05,1116,87.8,12.2,rizqi wahyuningsih,215,Thursday,3,March,10,False,True,False,Low,85-100 (Tinggi)
216,ruwadi saputra_216,2026-03-05,1116,82.8,17.2,ruwadi saputra,216,Thursday,3,March,10,False,True,False,Low,70-85
217,sugeng hermawan_217,2026-03-05,882,86.1,13.9,sugeng hermawan,217,Thursday,3,March,10,False,True,False,Low,85-100 (Tinggi)
218,suliatun_218,2026-03-05,936,88.8,11.2,suliatun,218,Thursday,3,March,10,False,True,False,Low,85-100 (Tinggi)
219,tomi ismeidianto_219,2026-03-05,900,77.0,23.0,tomi ismeidianto,219,Thursday,3,March,10,False,False,False,Medium,70-85
220,usthalay putra_220,2026-03-06,954,84.7,15.3,usthalay putra,220,Friday,3,March,10,False,True,False,Low,70-85
221,winggo aga septian_221,2026-03-06,876,95.8,4.2,winggo aga septian,221,Friday,3,March,10,False,True,False,Low,85-100 (Tinggi)
222,yunaldi rizki putra_222,2026-03-06,1092,100.0,-1.6,yunaldi rizki putra,222,Friday,3,March,10,True,True,False,Exhausted,85-100 (Tinggi)
223,arif fasetyo_223,2026-03-07,1140,100.0,-4.0,arif fasetyo,223,Saturday,3,March,10,True,True,False,Exhausted,85-100 (Tinggi)
224,arie rahman satria_224,2026-03-07,948,89.4,10.6,arie rahman satria,224,Saturday,3,March,10,False,True,False,Low,85-100 (Tinggi)
225,arinda oktaviana_225,2026-03-07,912,82.6,17.4,arinda oktaviana,225,Saturday,3,March,10,False,True,False,Low,70-85
226,asri jakawendra_226,2026-03-07,1110,100.0,-2.5,asri jakawendra,226,Saturday,3,March,10,True,True,False,Exhausted,85-100 (Tinggi)
227,astri stiawaty_227,2026-03-08,1050,100.0,-4.5,astri stiawaty,227,Sunday,3,March,10,True,True,False,Exhausted,85-100 (Tinggi)
228,aszani_228,2026-03-08,1128,100.0,-3.4,aszani,228,Sunday,3,March,10,True,True,False,Exhausted,85-100 (Tinggi)
229,boby rahman_229,2026-03-08,918,82.9,17.1,boby rahman,229,Sunday,3,March,10,False,True,False,Low,70-85
230,dewi cahyati_230,2026-03-08,1056,79.8,20.2,dewi cahyati,230,Sunday,3,March,10,False,False,False,Medium,70-85
231,dimas aditya perdana_231,2026-03-09,1092,91.6,8.4,dimas aditya perdana,231,Monday,3,March,11,False,True,False,Low,85-100 (Tinggi)
232,dinda afani_232,2026-03-09,942,89.1,10.9,dinda afani,232,Monday,3,March,11,False,True,False,Low,85-100 (Tinggi)
233,doni sanjaya_233,2026-03-09,1008,87.4,12.6,doni sanjaya,233,Monday,3,March,11,False,True,False,Low,85-100 (Tinggi)
234,fitri yanti_234,2026-03-10,846,74.3,25.7,fitri yanti,234,Tuesday,3,March,11,False,False,False,Medium,70-85
235,hendri eka saputra_235,2026-03-10,1074,75.7,24.3,hendri eka saputra,235,Tuesday,3,March,11,False,False,False,Medium,70-85
236,irwan ahmad gafur_236,2026-03-10,852,74.6,25.4,irwan ahmad gafur,236,Tuesday,3,March,11,False,False,False,Medium,70-85
237,isa ismail_237,2026-03-10,906,82.3,17.7,isa ismail,237,Tuesday,3,March,11,False,True,False,Low,70-85
238,kurniawan rosman a_238,2026-03-11,864,80.2,19.8,kurniawan rosman a,238,Wednesday,3,March,11,False,True,False,Low,70-85
239,muhammad azmy_239,2026-03-11,1104,82.2,17.8,muhammad azmy,239,Wednesday,3,March,11,False,True,False,Low,70-85
240,muhammad ilham_240,2026-03-11,1122,93.1,6.9,muhammad ilham,240,Wednesday,3,March,11,False,True,False,Low,85-100 (Tinggi)
241,muhammad sholihan_241,2026-03-11,1044,89.2,10.8,muhammad sholihan,241,Wednesday,3,March,11,False,True,False,Low,85-100 (Tinggi)
242,novita dewi_242,2026-03-12,930,78.5,21.5,novita dewi,242,Thursday,3,March,11,False,False,False,Medium,70-85
243,novri sabli saputra_243,2026-03-12,996,76.8,23.2,novri sabli saputra,243,Thursday,3,March,11,False,False,False,Medium,70-85
244,pajar bahari_244,2026-03-12,972,80.6,19.4,pajar bahari,244,Thursday,3,March,11,False,True,False,Low,70-85
245,redha fauziah aziz_245,2026-03-13,1116,92.8,7.2,redha fauziah aziz,245,Friday,3,March,11,False,True,False,Low,85-100 (Tinggi)
246,ridho_246,2026-03-13,900,77.0,23.0,ridho,246,Friday,3,March,11,False,False,False,Medium,70-85
247,ridho fajri_247,2026-03-14,948,79.4,20.6,ridho fajri,247,Saturday,3,March,11,False,False,False,Medium,70-85
248,ridho rismayanda_248,2026-03-14,924,73.2,26.8,ridho rismayanda,248,Saturday,3,March,11,False,False,False,Medium,70-85
249,ridwan candra_249,2026-03-14,1116,100.0,-2.8,ridwan candra,249,Saturday,3,March,11,True,True,False,Exhausted,85-100 (Tinggi)
250,rosdina_250,2026-03-14,984,86.2,13.8,rosdina,250,Saturday,3,March,11,False,True,False,Low,85-100 (Tinggi)
251,supriadi_251,2026-03-15,1068,85.4,14.6,supriadi,251,Sunday,3,March,11,False,True,False,Low,85-100 (Tinggi)
252,suriyani_252,2026-03-15,1086,86.3,13.7,suriyani,252,Sunday,3,March,11,False,True,False,Low,85-100 (Tinggi)
253,tommy zul hidayat_253,2026-03-16,972,80.6,19.4,tommy zul hidayat,253,Monday,3,March,12,False,True,False,Low,70-85
254,umi riyani_254,2026-03-16,1116,82.8,17.2,umi riyani,254,Monday,3,March,12,False,True,False,Low,70-85
255,wiwik sumarmi_255,2026-03-16,882,86.1,13.9,wiwik sumarmi,255,Monday,3,March,12,False,True,False,Low,85-100 (Tinggi)
256,yuni dwi hastuti_256,2026-03-16,846,64.3,35.7,yuni dwi hastuti,256,Monday,3,March,12,False,False,False,Medium,50-70
257,aulia rahman_257,2026-03-17,1008,82.4,17.6,aulia rahman,257,Tuesday,3,March,12,False,True,False,Low,70-85
258,agung kurniawan_258,2026-03-17,1056,79.8,20.2,agung kurniawan,258,Tuesday,3,March,12,False,False,False,Medium,70-85
259,ahmad fauzi paturusi_259,2026-03-17,954,69.7,30.3,ahmad fauzi paturusi,259,Tuesday,3,March,12,False,False,False,Medium,50-70
260,arie biola gunti masuko_260,2026-03-17,1086,91.3,8.7,arie biola gunti masuko,260,Tuesday,3,March,12,False,True,False,Low,85-100 (Tinggi)
261,ayu andira_261,2026-03-18,882,76.1,23.9,ayu andira,261,Wednesday,3,March,12,False,False,False,Medium,70-85
262,ayu dwi septiana arta_262,2026-03-18,1032,93.6,6.4,ayu dwi septiana arta,262,Wednesday,3,March,12,False,True,False,Low,85-100 (Tinggi)
263,azwar anas_263,2026-03-18,852,69.6,30.4,azwar anas,263,Wednesday,3,March,12,False,False,False,Medium,50-70
264,azwir irfan nanda_264,2026-03-19,852,64.6,35.4,azwir irfan nanda,264,Thursday,3,March,12,False,False,False,Medium,50-70
265,budi setiawan_265,2026-03-19,1092,100.0,-1.6,budi setiawan,265,Thursday,3,March,12,True,True,False,Exhausted,85-100 (Tinggi)
266,donna febriani_266,2026-03-19,954,74.7,25.3,donna febriani,266,Thursday,3,March,12,False,False,False,Medium,70-85
267,dwi widiastuti_267,2026-03-19,1128,100.0,-3.4,dwi widiastuti,267,Thursday,3,March,12,True,True,False,Exhausted,85-100 (Tinggi)
268,dwiki apsyarin_268,2026-03-20,966,90.3,9.7,dwiki apsyarin,268,Friday,3,March,12,False,True,False,Low,85-100 (Tinggi)
269,dwiza indri_269,2026-03-20,1062,85.1,14.9,dwiza indri,269,Friday,3,March,12,False,True,False,Low,85-100 (Tinggi)
270,frans b jaya zalukhu_270,2026-03-20,1002,87.1,12.9,frans b jaya zalukhu,270,Friday,3,March,12,False,True,False,Low,85-100 (Tinggi)
271,fuad harisfa_271,2026-03-20,1128,93.4,6.6,fuad harisfa,271,Friday,3,March,12,False,True,False,Low,85-100 (Tinggi)
272,herman efendi_272,2026-03-20,996,86.8,13.2,herman efendi,272,Friday,3,March,12,False,True,False,Low,85-100 (Tinggi)
273,ichsyan rizky adi p_273,2026-03-21,1050,94.5,5.5,ichsyan rizky adi p,273,Saturday,3,March,12,False,True,False,Low,85-100 (Tinggi)
274,ivo oktavianti_274,2026-03-21,936,83.8,16.2,ivo oktavianti,274,Saturday,3,March,12,False,True,False,Low,70-85
275,lailatul izzati_275,2026-03-21,930,73.5,26.5,lailatul izzati,275,Saturday,3,March,12,False,False,False,Medium,70-85
276,muhammad oki_276,2026-03-21,882,66.1,33.9,muhammad oki,276,Saturday,3,March,12,False,False,False,Medium,50-70
277,muhammad ridho ardonis_277,2026-03-21,936,88.8,11.2,muhammad ridho ardonis,277,Saturday,3,March,12,False,True,False,Low,85-100 (Tinggi)
278,muhammad rizqi muttaqin_278,2026-03-22,1110,87.5,12.5,muhammad rizqi muttaqin,278,Sunday,3,March,12,False,True,False,Low,85-100 (Tinggi)
279,muhammad setyo_279,2026-03-22,846,69.3,30.7,muhammad setyo,279,Sunday,3,March,12,False,False,False,Medium,50-70
280,nur aulia hasanah_280,2026-03-22,876,75.8,24.2,nur aulia hasanah,280,Sunday,3,March,12,False,False,False,Medium,70-85
281,nurfatrianti_281,2026-03-22,900,82.0,18.0,nurfatrianti,281,Sunday,3,March,12,False,True,False,Low,70-85
282,pikril islami_282,2026-03-23,978,90.9,9.1,pikril islami,282,Monday,3,March,13,False,True,False,Low,85-100 (Tinggi)
283,rikal_283,2026-03-23,1020,93.0,7.0,rikal,283,Monday,3,March,13,False,True,False,Low,85-100 (Tinggi)
284,riyan hidayat_284,2026-03-23,1074,90.7,9.3,riyan hidayat,284,Monday,3,March,13,False,True,False,Low,85-100 (Tinggi)
285,rizki fatama_285,2026-03-23,954,79.7,20.3,rizki fatama,285,Monday,3,March,13,False,False,False,Medium,70-85
286,rizkie hafizzah_286,2026-03-23,1134,83.7,16.3,rizkie hafizzah,286,Monday,3,March,13,False,True,False,Low,70-85
287,syaiful akbar_287,2026-03-24,966,95.3,4.7,syaiful akbar,287,Tuesday,3,March,13,False,True,False,Low,85-100 (Tinggi)
288,nu' in sofyan_288,2026-03-24,852,74.6,25.4,nu' in sofyan,288,Tuesday,3,March,13,False,False,False,Medium,70-85
289,sumirah_289,2026-03-24,948,89.4,10.6,sumirah,289,Tuesday,3,March,13,False,True,False,Low,85-100 (Tinggi)
290,ade surahman_290,2026-03-25,1032,88.6,11.4,ade surahman,290,Wednesday,3,March,13,False,True,False,Low,85-100 (Tinggi)
291,kasnanto_291,2026-03-25,1056,84.8,15.2,kasnanto,291,Wednesday,3,March,13,False,True,False,Low,70-85
292,sumirah_292,2026-03-25,924,83.2,16.8,sumirah,292,Wednesday,3,March,13,False,True,False,Low,70-85
293,teguh wahyudi_293,2026-03-26,1086,96.3,3.7,teguh wahyudi,293,Thursday,3,March,13,False,True,False,Low,85-100 (Tinggi)
294,sakiyo_294,2026-03-26,972,85.6,14.4,sakiyo,294,Thursday,3,March,13,False,True,False,Low,85-100 (Tinggi)
295,dwi kasmini_295,2026-03-26,900,67.0,33.0,dwi kasmini,295,Thursday,3,March,13,False,False,False,Medium,50-70
296,laily mufarokah_296,2026-03-26,894,66.7,33.3,laily mufarokah,296,Thursday,3,March,13,False,False,False,Medium,50-70
297,sigit nugroho_297,2026-03-27,954,84.7,15.3,sigit nugroho,297,Friday,3,March,13,False,True,False,Low,70-85
298,linda rusmi wardani_298,2026-03-27,894,71.7,28.3,linda rusmi wardani,298,Friday,3,March,13,False,False,False,Medium,70-85
299,m. charly iman nugroho_299,2026-03-27,954,94.7,5.3,m. charly iman nugroho,299,Friday,3,March,13,False,True,False,Low,85-100 (Tinggi)
300,untung sugiono_300,2026-03-27,1074,85.7,14.3,untung sugiono,300,Friday,3,March,13,False,True,False,Low,85-100 (Tinggi)
301,sarminah_301,2026-03-27,960,90.0,10.0,sarminah,301,Friday,3,March,13,False,True,False,Low,85-100 (Tinggi)
302,wiwik purwanti_302,2026-03-28,846,64.3,35.7,wiwik purwanti,302,Saturday,3,March,13,False,False,False,Medium,50-70
303,saputra_303,2026-03-28,1014,82.7,17.3,saputra,303,Saturday,3,March,13,False,True,False,Low,70-85
304,sufiyani_304,2026-03-28,1116,92.8,7.2,sufiyani,304,Saturday,3,March,13,False,True,False,Low,85-100 (Tinggi)
305,zenika pradea_305,2026-03-28,1074,85.7,14.3,zenika pradea,305,Saturday,3,March,13,False,True,False,Low,85-100 (Tinggi)
306,adelia agustin_306,2026-03-28,1068,95.4,4.6,adelia agustin,306,Saturday,3,March,13,False,True,False,Low,85-100 (Tinggi)
307,desi aulia rahma_307,2026-03-29,978,75.9,24.1,desi aulia rahma,307,Sunday,3,March,13,False,False,False,Medium,70-85
308,muhammad fajar maulana_308,2026-03-29,972,70.6,29.4,muhammad fajar maulana,308,Sunday,3,March,13,False,False,False,Medium,70-85
309,muliadi_309,2026-03-29,972,90.6,9.4,muliadi,309,Sunday,3,March,13,False,True,False,Low,85-100 (Tinggi)
310,nuriyati_310,2026-03-29,1110,92.5,7.5,nuriyati,310,Sunday,3,March,13,False,True,False,Low,85-100 (Tinggi)
311,andreyan saputra_311,2026-03-30,942,79.1,20.9,andreyan saputra,311,Monday,3,March,14,False,False,False,Medium,70-85
312,afrianda_312,2026-03-30,978,85.9,14.1,afrianda,312,Monday,3,March,14,False,True,False,Low,85-100 (Tinggi)
313,surya ramadani_313,2026-03-30,1116,87.8,12.2,surya ramadani,313,Monday,3,March,14,False,True,False,Low,85-100 (Tinggi)
314,suhendri_314,2026-03-30,1128,88.4,11.6,suhendri,314,Monday,3,March,14,False,True,False,Low,85-100 (Tinggi)
315,dewi wulan sari_315,2026-03-30,1116,92.8,7.2,dewi wulan sari,315,Monday,3,March,14,False,True,False,Low,85-100 (Tinggi)
316,reza andika ramadhan_316,2026-03-31,960,90.0,10.0,reza andika ramadhan,316,Tuesday,3,March,14,False,True,False,Low,85-100 (Tinggi)
317,slamet_317,2026-03-31,840,84.0,16.0,slamet,317,Tuesday,3,March,14,False,True,False,Low,70-85
318,erna_318,2026-03-31,882,76.1,23.9,erna,318,Tuesday,3,March,14,False,False,False,Medium,70-85
319,gilang aditia_319,2026-03-31,1116,77.8,22.2,gilang aditia,319,Tuesday,3,March,14,False,False,False,Medium,70-85
320,suherianto_320,2026-04-01,948,84.4,15.6,suherianto,320,Wednesday,4,April,14,False,True,False,Low,70-85
321,sugianti_321,2026-04-01,864,95.2,4.8,sugianti,321,Wednesday,4,April,14,False,True,False,Low,85-100 (Tinggi)
322,aris pratama putra_322,2026-04-01,1020,88.0,12.0,aris pratama putra,322,Wednesday,4,April,14,False,True,False,Low,85-100 (Tinggi)
323,adella_323,2026-04-01,1134,83.7,16.3,adella,323,Wednesday,4,April,14,False,True,False,Low,70-85
324,widyo sudiro_324,2026-04-01,1044,79.2,20.8,widyo sudiro,324,Wednesday,4,April,14,False,False,False,Medium,70-85
325,kusniah_325,2026-04-02,948,79.4,20.6,kusniah,325,Thursday,4,April,14,False,False,False,Medium,70-85
326,riza feri handoko_326,2026-04-02,906,92.3,7.7,riza feri handoko,326,Thursday,4,April,14,False,True,False,Low,85-100 (Tinggi)
327,angga adhy surya_327,2026-04-03,1122,100.0,-3.1,angga adhy surya,327,Friday,4,April,14,True,True,False,Exhausted,85-100 (Tinggi)
328,nelvin adhy renata_328,2026-04-03,990,91.5,8.5,nelvin adhy renata,328,Friday,4,April,14,False,True,False,Low,85-100 (Tinggi)
329,titis brigida silva_329,2026-04-03,1050,74.5,25.5,titis brigida silva,329,Friday,4,April,14,False,False,False,Medium,70-85
330,suroso_330,2026-04-04,1008,87.4,12.6,suroso,330,Saturday,4,April,14,False,True,False,Low,85-100 (Tinggi)
331,sukati_331,2026-04-04,894,76.7,23.3,sukati,331,Saturday,4,April,14,False,False,False,Medium,70-85
332,depri selamet ariadi_332,2026-04-04,912,82.6,17.4,depri selamet ariadi,332,Saturday,4,April,14,False,True,False,Low,70-85
333,isti nurjanah_333,2026-04-04,1134,88.7,11.3,isti nurjanah,333,Saturday,4,April,14,False,True,False,Low,85-100 (Tinggi)
334,ruswantoro_334,2026-04-05,1002,77.1,22.9,ruswantoro,334,Sunday,4,April,14,False,False,False,Medium,70-85
335,juli anggraeni_335,2026-04-05,1092,91.6,8.4,juli anggraeni,335,Sunday,4,April,14,False,True,False,Low,85-100 (Tinggi)
336,muhammad prayoga winata_336,2026-04-05,1002,87.1,12.9,muhammad prayoga winata,336,Sunday,4,April,14,False,True,False,Low,85-100 (Tinggi)
337,heru setyono_337,2026-04-06,906,77.3,22.7,heru setyono,337,Monday,4,April,15,False,False,False,Medium,70-85
338,sri mulyani_338,2026-04-06,1128,100.0,-3.4,sri mulyani,338,Monday,4,April,15,True,True,False,Exhausted,85-100 (Tinggi)
339,galih subekti_339,2026-04-06,942,84.1,15.9,galih subekti,339,Monday,4,April,15,False,True,False,Low,70-85
340,ageng kurniawan_340,2026-04-06,1092,96.6,3.4,ageng kurniawan,340,Monday,4,April,15,False,True,False,Low,85-100 (Tinggi)
341,auliya shobrina_341,2026-04-07,1128,98.4,1.6,auliya shobrina,341,Tuesday,4,April,15,False,True,False,Low,85-100 (Tinggi)
342,slamet_342,2026-04-07,852,79.6,20.4,slamet,342,Tuesday,4,April,15,False,False,False,Medium,70-85
343,suparmi_343,2026-04-07,1038,100.0,-3.9,suparmi,343,Tuesday,4,April,15,True,True,False,Exhausted,85-100 (Tinggi)
344,tri agus susilo_344,2026-04-08,942,79.1,20.9,tri agus susilo,344,Wednesday,4,April,15,False,False,False,Medium,70-85
345,junaeri_345,2026-04-08,1116,92.8,7.2,junaeri,345,Wednesday,4,April,15,False,True,False,Low,85-100 (Tinggi)
346,daryono_346,2026-04-08,1080,86.0,14.0,daryono,346,Wednesday,4,April,15,False,True,False,Low,85-100 (Tinggi)
347,poniyem_347,2026-04-09,948,74.4,25.6,poniyem,347,Thursday,4,April,15,False,False,False,Medium,70-85
348,fajar setiawan_348,2026-04-09,966,75.3,24.7,fajar setiawan,348,Thursday,4,April,15,False,False,False,Medium,70-85
349,nabilatul dwi seftiani_349,2026-04-09,1104,77.2,22.8,nabilatul dwi seftiani,349,Thursday,4,April,15,False,False,False,Medium,70-85
350,jaimin_350,2026-04-10,858,89.9,10.1,jaimin,350,Friday,4,April,15,False,True,False,Low,85-100 (Tinggi)
351,rohatun_351,2026-04-10,876,80.8,19.2,rohatun,351,Friday,4,April,15,False,True,False,Low,70-85
352,dewi safitri_352,2026-04-11,864,80.2,19.8,dewi safitri,352,Saturday,4,April,15,False,True,False,Low,70-85
353,dian elok nur cahyati_353,2026-04-11,888,81.4,18.6,dian elok nur cahyati,353,Saturday,4,April,15,False,True,False,Low,70-85
354,m. amrijen nur rohman_354,2026-04-12,846,84.3,15.7,m. amrijen nur rohman,354,Sunday,4,April,15,False,True,False,Low,70-85
355,rosidin_355,2026-04-12,1098,96.9,3.1,rosidin,355,Sunday,4,April,15,False,True,False,Low,85-100 (Tinggi)
356,suwarti_356,2026-04-13,918,87.9,12.1,suwarti,356,Monday,4,April,16,False,True,False,Low,85-100 (Tinggi)
357,krisdan fauzi_357,2026-04-13,1050,89.5,10.5,krisdan fauzi,357,Monday,4,April,16,False,True,False,Low,85-100 (Tinggi)
358,khasanah dwi fauziah_358,2026-04-14,1092,81.6,18.4,khasanah dwi fauziah,358,Tuesday,4,April,16,False,True,False,Low,70-85
359,ainun isnaini fauziati_359,2026-04-14,924,83.2,16.8,ainun isnaini fauziati,359,Tuesday,4,April,16,False,True,False,Low,70-85
360,m. rais tri wahyudi_360,2026-04-15,972,85.6,14.4,m. rais tri wahyudi,360,Wednesday,4,April,16,False,True,False,Low,85-100 (Tinggi)
361,sri mudrikoh_361,2026-04-15,1032,98.6,1.4,sri mudrikoh,361,Wednesday,4,April,16,False,True,False,Low,85-100 (Tinggi)
362,ihsan baedowi_362,2026-04-16,918,77.9,22.1,ihsan baedowi,362,Thursday,4,April,16,False,False,False,Medium,70-85
363,rahmad erwin wibisono_363,2026-04-16,1044,79.2,20.8,rahmad erwin wibisono,363,Thursday,4,April,16,False,False,False,Medium,70-85
364,muhamad fiki wahyudi_364,2026-04-17,1008,77.4,22.6,muhamad fiki wahyudi,364,Friday,4,April,16,False,False,False,Medium,70-85
365,agus salim_365,2026-04-18,1020,78.0,22.0,agus salim,365,Saturday,4,April,16,False,False,False,Medium,70-85
366,mardiana_366,2026-04-19,966,80.3,19.7,mardiana,366,Sunday,4,April,16,False,True,False,Low,70-85
367,mustika sari_367,2026-04-20,966,85.3,14.7,mustika sari,367,Monday,4,April,17,False,True,False,Low,85-100 (Tinggi)
368,mega mawarni_368,2026-04-20,1062,95.1,4.9,mega mawarni,368,Monday,4,April,17,False,True,False,Low,85-100 (Tinggi)
369,muhammad zamzari_369,2026-04-20,1122,93.1,6.9,muhammad zamzari,369,Monday,4,April,17,False,True,False,Low,85-100 (Tinggi)
370,air murya_370,2026-04-20,1008,82.4,17.6,air murya,370,Monday,4,April,17,False,True,False,Low,70-85
371,sumardi_371,2026-04-21,1116,92.8,7.2,sumardi,371,Tuesday,4,April,17,False,True,False,Low,85-100 (Tinggi)
